gene_id	NCBI_ID	genename	genesynonym
YOL097C	854056	WRS1	tryptophanyl-tRNA synthetase
YMR033W	855049	ARP9	RSC12
YMR033W	855049	ARP9	SWP59
YLR015W	850702	BRE2	CPS60
YJL137C	853304	GLG2	NaN
YER139C	856882	RTR1	NaN
YLR465C	NaN	BSC3	NaN
YDR224C	851810	HTB1	SPT12
YOR360C	854542	PDE2	SRA5
YNL155W	855567	CUZ1	NaN
YPL234C	855842	VMA11	CLS9
YPL234C	855842	VMA11	TFP3
YCL005W	850351	LDB16	NaN
YMR277W	855320	FCP1	NaN
YJR064W	853527	CCT5	TCP5
YOL128C	853992	YGK3	NaN
YGL064C	852816	MRH4	NaN
YPL151C	855952	PRP46	NTC50
YPL236C	855840	ENV7	NaN
YHR095W	NaN	NaN	NaN
YNL233W	855488	BNI4	NaN
YOR102W	NaN	NaN	NaN
YBR251W	852553	MRPS5	NaN
YIL176C	854631	PAU14	NaN
YIL176C	853232	PAU14	NaN
YHR046C	856442	INM1	NaN
YPL067C	856038	NaN	NaN
YCL045C	850312	EMC1	NaN
YOL045W	854111	PSK2	NaN
YDR418W	856656	RPL12B	L12B
YDR418W	856656	RPL12B	L15B
YDR418W	856656	RPL12B	YL23
YDR418W	852026	RPL12B	L12B
YDR418W	852026	RPL12B	L15B
YDR418W	852026	RPL12B	YL23
YMR215W	855255	GAS3	NaN
YJL088W	853357	ARG3	argF
YHR101C	856501	BIG1	NaN
YER164W	856911	CHD1	NaN
YDR225W	851811	HTA1	H2A1
YDR225W	851811	HTA1	SPT11
YOR020W-A	1466480	NaN	NaN
YDL002C	851562	NHP10	HMO2
YKR012C	NaN	NaN	NaN
YJL153C	853288	INO1	APR1
YHL020C	856366	OPI1	NaN
YJL145W	853296	SFH5	NaN
YGR034W	852922	RPL26B	L26B
YGR034W	852922	RPL26B	L33B
YGR034W	852922	RPL26B	YL33
YBR240C	852542	THI2	PHO6
YBR240C	852542	THI2	phoF
YNL324W	NaN	NaN	NaN
YOR283W	854457	NaN	NaN
YGR009C	852892	SEC9	HSS7
YOR234C	854409	RPL33B	RPL37B
YOR234C	854409	RPL33B	L33B
YOR234C	854409	RPL33B	L37B
YOR234C	854409	RPL33B	rp47
YOR234C	854409	RPL33B	Yl37
YPL227C	855874	ALG5	NaN
YGL035C	852848	MIG1	CAT4
YGL035C	852848	MIG1	SSN1
YGL035C	852848	MIG1	TDS22
YLR001C	850687	NaN	NaN
YLR285C-A	1466418	NaN	NaN
YLL047W	NaN	NaN	NaN
YGL154C	852723	LYS5	NaN
YHR215W	856625	PHO12	PHO10
YDR434W	852044	GPI17	NaN
YJR121W	853585	ATP2	NaN
YLL029W	850630	FRA1	RUP2
YDR014W-A	4036073	HED1	NaN
YMR274C	855317	RCE1	NaN
YGL063W	852817	PUS2	NaN
YMR084W	855108	NaN	NaN
YLR154W-B	NaN	NaN	NaN
YNL092W	855632	NaN	NaN
YNR023W	855757	SNF12	SWP73
YGR023W	852905	MTL1	NaN
YIL035C	854776	CKA1	CK2 subunit
YNL004W	855728	HRB1	TOM34
YLR303W	851010	MET17	MET15
YLR303W	851010	MET17	MET25
YPL002C	856105	SNF8	VPL14
YPL002C	856105	SNF8	VPS22
YOR384W	854566	FRE5	NaN
YAL056W	851243	GPB2	KRH1
YMR317W	855366	NaN	NaN
YML054C	854950	CYB2	NaN
YPR159W	856287	KRE6	CWH48
YHR133C	856535	NSG1	NaN
YLR313C	NaN	SPH1	YLR312C-B
YGL254W	852638	FZF1	NRC299
YGL254W	852638	FZF1	RSU1
YGL254W	852638	FZF1	SUL1
YBL092W	852185	RPL32	L32
YPL070W	856035	MUK1	NaN
YNL218W	855503	MGS1	NaN
YMR024W	855039	MRPL3	YmL3
YDR153C	851731	ENT5	NaN
YDL184C	851422	RPL41A	RPL47B
YDL184C	851422	RPL41A	YDL134C-A
YDL184C	851422	RPL41A	RPL47A
YDL184C	851422	RPL41A	L41A
YDL184C	851422	RPL41A	L47A
YDL184C	851422	RPL41A	YL41
YDL184C	851344	RPL41A	RPL47B
YDL184C	851344	RPL41A	YDL134C-A
YDL184C	851344	RPL41A	RPL47A
YDL184C	851344	RPL41A	L41A
YDL184C	851344	RPL41A	L47A
YDL184C	851344	RPL41A	YL41
YOR010C	854174	TIR2	SRP2
YDL154W	851401	MSH5	NaN
YBR062C	852354	NaN	NaN
YBL014C	852269	RRN6	NaN
YNL250W	855471	RAD50	NaN
YDR431W	NaN	NaN	NaN
YNL314W	855402	DAL82	NaN
YNL227C	855495	JJJ1	NaN
YER054C	856781	GIP2	NaN
YBR099C	NaN	NaN	NaN
YNR025C	NaN	NaN	NaN
YAL001C	851262	TFC3	FUN24
YAL001C	851262	TFC3	TSV115
YAL001C	851262	TFC3	tau 138
YJL012C	853441	VTC4	PHM3
YJL012C	853441	VTC4	YJL012C-A
YGR286C	853203	BIO2	NaN
YGL159W	852717	NaN	NaN
YGR153W	853057	NaN	TOS10
YKR019C	853889	IRS4	NaN
YNL290W	855426	RFC3	NaN
YJL107C	853337	NaN	NaN
YDR245W	851832	MNN10	BED1
YDR245W	851832	MNN10	REC41
YDR245W	851832	MNN10	SLC2
YOR315W	854493	SFG1	NaN
YMR255W	855297	GFD1	NaN
YKL209C	853671	STE6	NaN
YBL047C	852233	EDE1	BUD15
YNL189W	855532	SRP1	KAP60
YNL189W	855532	SRP1	SCM1
YER033C	856755	ZRG8	NaN
YGR136W	853037	LSB1	NaN
YFL022C	850522	FRS2	cytoplasmic phenylalanyl-tRNA synthetase alpha subunit
YDR183W	851764	PLP1	NaN
YMR119W	855147	ASI1	NaN
YBR145W	852442	ADH5	NaN
YMR227C	855267	TAF7	TAF67
YMR227C	855267	TAF7	TafII67
YER120W	856856	SCS2	NaN
YJL043W	853407	NaN	NaN
YOL158C	854007	ENB1	ARN4
YGL197W	852678	MDS3	NaN
YHR150W	856555	PEX28	NaN
YPL040C	856067	ISM1	mitochondrial isoleucyl-tRNA synthetase
YPL185W	NaN	NaN	NaN
YDR003W-A	1466432	NaN	NaN
YHR070W	856467	TRM5	NaN
YBR248C	852550	HIS7	NaN
YBR190W	NaN	NaN	NaN
YNL118C	855605	DCP2	PSU1
YCL036W	850321	GFD2	YCD6
YGR196C	853110	FYV8	NaN
YLR060W	850749	FRS1	cytoplasmic phenylalanyl-tRNA synthetase beta subunit
YJR147W	853612	HMS2	NaN
YDR394W	852003	RPT3	YNT1
YDR394W	852003	RPT3	YTA2
YCR051W	850418	NaN	NaN
YHL003C	856386	LAG1	NaN
YOR361C	854543	PRT1	CDC63
YOR361C	854543	PRT1	DNA26
YPR168W	856297	NUT2	MED10
YDR320C-A	851919	DAD4	HSK2
YGL006W-A	1466456	NaN	NaN
YLR185W	850882	RPL37A	L37A
YLR185W	850882	RPL37A	L43
YLR185W	850882	RPL37A	YL35
YPL181W	855920	CTI6	RXT1
YOL160W	NaN	NaN	NaN
YER093C-A	856829	AIM11	GEP8
YJL095W	853350	BCK1	LAS3
YJL095W	853350	BCK1	SAP3
YJL095W	853350	BCK1	SLK1
YJL095W	853350	BCK1	SSP31
YKL088W	853774	CAB3	NaN
YDL021W	851541	GPM2	NaN
YDR023W	851587	SES1	SerRS
YDR023W	851587	SES1	seryl-tRNA synthetase
YHL027W	856358	RIM101	RIM1
YOL085W-A	NaN	NaN	NaN
YBR200W	852499	BEM1	SRO1
YPR003C	856111	NaN	NaN
YCR014C	850372	POL4	POLX
YJR018W	NaN	NaN	NaN
YBR105C	852402	VID24	GID4
YDR086C	851659	SSS1	NaN
YPL041C	856066	MRX11	NaN
YKL181W	853654	PRS1	PRP1
YDR521W	NaN	NaN	NaN
YDR426C	NaN	NaN	NaN
YGR150C	853053	CCM1	DMR1
YGR150C	853053	CCM1	RRG2
YGR164W	NaN	NaN	NaN
YMR299C	855345	DYN3	NaN
YBL025W	852256	RRN10	NaN
YGL199C	NaN	NaN	NaN
YGL078C	852802	DBP3	NaN
YLR302C	NaN	NaN	NaN
YDL113C	851445	ATG20	CVT20
YDL113C	851445	ATG20	SNX42
YLR467W	851189	YRF1-5	YRF1
YLR467W	852158	YRF1-5	YRF1
YLR467W	854577	YRF1-5	YRF1
YKL183W	853652	LOT5	NaN
YKL220C	853660	FRE2	NaN
YML022W	854986	APT1	NaN
YDR165W	851743	TRM82	NaN
YGL140C	852737	NaN	NaN
YDR417C	NaN	NaN	NaN
YML128C	854911	MSC1	NaN
YKL049C	853817	CSE4	CSL2
YGR226C	NaN	NaN	NaN
YHR022C	856417	NaN	NaN
YNL127W	855596	FAR11	NaN
YLR415C	851133	NaN	NaN
YER007C-A	856725	TMA20	RBF20
YKL047W	853819	ANR2	NaN
YDR389W	851997	SAC7	NaN
YOR325W	NaN	NaN	NaN
YOR007C	854168	SGT2	NaN
YBR215W	852516	HPC2	NaN
YDR187C	NaN	NaN	NaN
YNR073C	856639	MAN2	NaN
YNR073C	855810	MAN2	NaN
YDR173C	851753	ARG82	ARGR3
YDR173C	851753	ARG82	IPK2
YDR173C	851753	ARG82	ARGRIII
YOL016C	854144	CMK2	NaN
YBR003W	852288	COQ1	NaN
YBL046W	852234	PSY4	NaN
YIL115C	854691	NUP159	NUP158
YIL115C	854691	NUP159	RAT7
YMR189W	855227	GCV2	GSD2
YDR409W	852018	SIZ1	ULL1
YMR094W	855119	CTF13	CBF3C
YPL211W	855890	NIP7	NaN
YMR040W	855056	YET2	NaN
YHL045W	NaN	NaN	NaN
YBR168W	852466	PEX32	NaN
YER103W	856840	SSA4	YG107
YDR268W	851861	MSW1	mitochondrial tryptophanyl-tRNA synthetase
YMR285C	855329	NGL2	NaN
YBR239C	852541	ERT1	NaN
YGR261C	853177	APL6	YKS5
YGL207W	852665	SPT16	CDC68
YGL207W	852665	SPT16	SSF1
YDR403W	852012	DIT1	NaN
YGL080W	852800	MPC1	NaN
YLR219W	850916	MSC3	NaN
YJR025C	853482	BNA1	HAD1
YLR177W	850874	NaN	NaN
YDR473C	852084	PRP3	RNA3
YEL064C	856645	AVT2	NaN
YHR080C	856480	LAM4	NaN
YPL057C	856050	SUR1	BCL21
YPL057C	856050	SUR1	CSG1
YPL057C	856050	SUR1	LPE15
YNL163C	855558	RIA1	EFL1
YML028W	854980	TSA1	TPX1
YML028W	854980	TSA1	ZRG14
YML028W	854980	TSA1	cTPxI
YOR035C	854200	SHE4	DIM1
YLL058W	850668	NaN	NaN
YNR049C	855785	MSO1	NaN
YMR133W	855163	REC114	NaN
YFR005C	850555	SAD1	NaN
YML098W	854875	TAF13	FUN81
YML098W	854875	TAF13	TAF19
YML098W	854875	TAF13	TafII19
YHR092C	856492	HXT4	LGT1
YHR092C	856492	HXT4	RAG1
YGR285C	853202	ZUO1	zuotin
YLR401C	851117	DUS3	NaN
YHR180W-A	NaN	NaN	NaN
YDR378C	851984	LSM6	NaN
YBR098W	852395	MMS4	SLX2
YBR098W	852395	MMS4	YBR100W
YGL052W	NaN	NaN	NaN
YOL082W	854072	ATG19	CVT19
YGR077C	852968	PEX8	PAS6
YOL164W-A	1466473	NaN	NaN
YLR259C	850963	HSP60	CPN60
YLR259C	850963	HSP60	MIF4
YLR259C	850963	HSP60	MNA2
YCL009C	850348	ILV6	NaN
YJR133W	853597	XPT1	NaN
YDR133C	NaN	NaN	NaN
YPR195C	NaN	NaN	NaN
YNL299W	855417	TRF5	NaN
YBL087C	852191	RPL23A	L17aA
YBL087C	852191	RPL23A	L23A
YBL087C	852191	RPL23A	YL32
YBL087C	856853	RPL23A	L17aA
YBL087C	856853	RPL23A	L23A
YBL087C	856853	RPL23A	YL32
YMR208W	855248	ERG12	RAR1
YAL011W	851222	SWC3	SWC1
YKL179C	853675	COY1	NaN
YEL002C	856716	WBP1	NaN
YDR515W	852127	SLF1	SRO99
YMR020W	855034	FMS1	NaN
YMR014W	855028	BUD22	NaN
YGR223C	853138	HSV2	NaN
YPR083W	856198	MDM36	NaN
YGL086W	852794	MAD1	NaN
YPL001W	856106	HAT1	KAT1
YMR326C	NaN	NaN	NaN
YGL173C	852702	XRN1	DST2
YGL173C	852702	XRN1	RAR5
YGL173C	852702	XRN1	SEP1
YGL173C	852702	XRN1	SKI1
YGL173C	852702	XRN1	XRN1
YGL173C	852702	XRN1	KEM1
YLR286W-A	NaN	NaN	NaN
YJL184W	853255	GON7	LDB6
YJL184W	853255	GON7	PCC2
YPR193C	856323	HPA2	KAT10
YER078W-A	1466536	NaN	NaN
YOR272W	854446	YTM1	NaN
YNL251C	855470	NRD1	NaN
YPL044C	NaN	NaN	NaN
YDL107W	851451	MSS2	NaN
YDL201W	851326	TRM8	NaN
YOL013C	854149	HRD1	DER3
YBR077C	852369	SLM4	EGO3
YBR077C	852369	SLM4	GSE1
YBR077C	852369	SLM4	NIR1
YER007W	856724	PAC2	NaN
YNL143C	855579	NaN	NaN
YDR396W	NaN	NaN	NaN
YOR026W	854191	BUB3	NaN
YIL042C	854769	PKP1	NaN
YGR001C	852884	EFM5	NaN
YMR213W	855253	CEF1	NTC85
YMR192W	855230	GYL1	APP2
YGL217C	NaN	NaN	NaN
YAR030C	NaN	NaN	NaN
YDR258C	851845	HSP78	NaN
YAR047C	NaN	NaN	NaN
YAL022C	851211	FUN26	NaN
YBR224W	NaN	NaN	NaN
YOR359W	854541	VTS1	NaN
YDR176W	851756	NGG1	ADA3
YDR176W	851756	NGG1	SWI7
YDL099W	851459	BUG1	NaN
YDR380W	851987	ARO10	NaN
YDL110C	851448	TMA17	NaN
YOR250C	854424	CLP1	NaN
YFL019C	NaN	NaN	NaN
YDR148C	851726	KGD2	NaN
YDL220C	851306	CDC13	EST4
YFL008W	850540	SMC1	CHL10
YBL084C	852194	CDC27	APC3
YBL084C	852194	CDC27	SNB1
YNL312W	855404	RFA2	BUF1
YNL312W	855404	RFA2	RPA2
YGR105W	852997	VMA21	NaN
YMR177W	855215	MMT1	NaN
YLR090W	850779	XDJ1	NaN
YPL279C	855850	FEX2	NaN
YOL012C	854150	HTZ1	HTA3
YOL012C	854150	HTZ1	H2A.F/Z
YOL012C	854150	HTZ1	H2AZ
YJL118W	853323	NaN	NaN
YNL124W	855599	NAF1	NaN
YIL124W	854682	AYR1	1-acyl dihydroxyacetone phosphate reductase
YOL026C	854131	MIM1	TOM13
YPL022W	856085	RAD1	LPB9
YLR173W	850870	NaN	NaN
YOR100C	854267	CRC1	NaN
YKL099C	853762	UTP11	NaN
YGL214W	NaN	NaN	NaN
YNL021W	855710	HDA1	NaN
YGL137W	852740	SEC27	NaN
YPL258C	855870	THI21	NaN
YOR375C	854557	GDH1	DHE4
YOR375C	854557	GDH1	URE1
YOR375C	854557	GDH1	GDH-A
YOR375C	854557	GDH1	GDHA
YHR147C	856552	MRPL6	YmL16
YJR072C	853535	NPA3	EPA1
YJR072C	853535	NPA3	GPN1
YIL100C-A	NaN	NaN	NaN
YGL095C	852785	VPS45	STT10
YGL095C	852785	VPS45	VPL28
YIL129C	854677	TAO3	PAG1
YGL009C	852875	LEU1	NaN
YFL021W	850523	GAT1	MEP80
YFL021W	850523	GAT1	NIL1
YLR129W	850820	DIP2	UTP12
YIL040W	854771	APQ12	NaN
YMR294W-A	NaN	NaN	NaN
YNR043W	855779	MVD1	ERG19
YJR006W	853462	POL31	HUS2
YJR006W	853462	POL31	HYS2
YJR006W	853462	POL31	SDP5
YAL039C	851192	CYC3	CCHL
YAL039C	851192	CYC3	cytochrome c heme lyase
YDR504C	852115	SPG3	NaN
YFL033C	850511	RIM15	TAK1
YIR008C	854825	PRI1	NaN
YHR006W	856397	STP2	NaN
YMR008C	855020	PLB1	NaN
YBR058C	852349	UBP14	GID6
YDR386W	851994	MUS81	SLX3
YPL019C	856088	VTC3	PHM2
YHR108W	856508	GGA2	NaN
YKL182W	853653	FAS1	NaN
YBL068W-A	NaN	NaN	NaN
YHR070C-A	NaN	NaN	NaN
YHR001W-A	856390	QCR10	NaN
YLL014W	850646	EMC6	NaN
YKR035W-A	853906	DID2	CHM1
YKR035W-A	853906	DID2	FTI1
YKR035W-A	853906	DID2	VPL30
YKR035W-A	853906	DID2	VPS46
YIL079C	854731	AIR1	NaN
YPL142C	NaN	NaN	NaN
YDR208W	851789	MSS4	NaN
YIL143C	854663	SSL2	LOM3
YIL143C	854663	SSL2	RAD25
YDR324C	851924	UTP4	NaN
YDL170W	851384	UGA3	NaN
YDR317W	851915	HIM1	NaN
YOL155C	854010	HPF1	NaN
YDR436W	852046	PPZ2	NaN
YLR163C	850860	MAS1	MIF1
YLR163C	850860	MAS1	mitochondrial processing protease beta subunit
YBR253W	852555	SRB6	MED22
YPL180W	855922	TCO89	NaN
YHR189W	856596	PTH1	PTH
YNL065W	855660	AQR1	NaN
YNL178W	855543	RPS3	SUF14
YNL178W	855543	RPS3	rp13
YNL178W	855543	RPS3	S3
YNL178W	855543	RPS3	YS3
YGL073W	852806	HSF1	EXA3
YGL073W	852806	HSF1	MAS3
YER006W	856723	NUG1	NaN
YLL020C	NaN	NaN	NaN
YIL127C	854679	RRT14	NaN
YKL111C	NaN	NaN	NaN
YML063W	854939	RPS1B	PLC2
YML063W	854939	RPS1B	RP10B
YML063W	854939	RPS1B	rp10B
YML063W	854939	RPS1B	S1B
YKL187C	853648	FAT3	NaN
YMR168C	855204	CEP3	CBF3
YMR168C	855204	CEP3	CSL1
YMR168C	855204	CEP3	CBF3B
YIR037W	854855	HYR1	GPX3
YIR037W	854855	HYR1	ORP1
YPR061C	856174	JID1	NaN
YLR119W	850810	SRN2	SRN10
YLR119W	850810	SRN2	VPL16
YLR119W	850810	SRN2	VPS37
YBL018C	852263	POP8	NaN
YDL111C	851447	RRP42	NaN
YKL006W	853864	RPL14A	L14A
YHR090C	856490	YNG2	EAF4
YHR090C	856490	YNG2	NBN1
YBR038W	852326	CHS2	NaN
YEL033W	856678	MTC7	NaN
YHL015W	856371	RPS20	URP2
YHL015W	856371	RPS20	S10
YDL227C	851371	HO	NaN
YOL027C	854130	MDM38	MKH1
YHR015W	856408	MIP6	NaN
YMR148W	855179	OSW5	NaN
YJL077C	853368	ICS3	NaN
YPR178W	856307	PRP4	RNA4
YLL061W	850665	MMP1	NaN
YHR132W-A	856534	IGO2	NaN
YPL282C	855847	PAU22	NaN
YPL282C	854576	PAU22	NaN
YBL015W	852266	ACH1	NaN
YHR207C	856614	SET5	NaN
YOR386W	854568	PHR1	NaN
YIL137C	854669	TMA108	TAE3
YIL137C	854669	TMA108	RBF108
YFL012W	850535	NaN	NaN
YBR008C	852293	FLR1	NaN
YGR205W	853119	TDA10	NaN
YPR001W	856107	CIT3	NaN
YML058W	854945	SML1	NaN
YML104C	854867	MDM1	NaN
YKL069W	853794	NaN	YKG9
YKL069W	853794	NaN	fRMsr
YPL026C	856081	SKS1	SHA3
YGR218W	853133	CRM1	KAP124
YGR218W	853133	CRM1	XPO1
YBL066C	852214	SEF1	NaN
YPR164W	856293	MMS1	RTT108
YPR164W	856293	MMS1	SLM6
YLR363W-A	851078	NaN	NaN
YNL133C	855589	FYV6	NaN
YDL124W	851433	NaN	NaN
YNR032C-A	855767	HUB1	NaN
YGR108W	853002	CLB1	SCB1
YHR109W	856509	CTM1	NaN
YPR153W	856276	MAY24	NaN
YCR095W-A	3077354	NaN	NaN
YNL223W	855498	ATG4	APG4
YNL223W	855498	ATG4	AUT2
YKL005C	853865	BYE1	NaN
YKR011C	853881	NaN	TOS5
YFR002W	850552	NIC96	NaN
YML092C	854882	PRE8	NaN
YDL026W	NaN	NaN	NaN
YER057C	856785	HMF1	HIG1
YHR117W	856517	TOM71	TOM72
YLR196W	850893	PWP1	NaN
YIL014W	854801	MNT3	NaN
YKL134C	853724	OCT1	mitochondrial intermediate peptidase
YLR125W	850816	NaN	NaN
YBR231C	852532	SWC5	AOR1
YGR115C	NaN	NaN	NaN
YGL008C	852876	PMA1	KTI10
YPL129W	855974	TAF14	ANC1
YPL129W	855974	TAF14	SWP29
YPL129W	855974	TAF14	TAF30
YPL129W	855974	TAF14	TFG3
YPL129W	855974	TAF14	TafII30
YER038W-A	20098144	FMP49	NaN
YLR046C	850735	NaN	RLA1
YFR045W	850606	NaN	NaN
YBL112C	852160	NaN	NaN
YDL068W	NaN	NaN	NaN
YGR175C	853086	ERG1	NaN
YNR016C	855750	ACC1	ABP2
YNR016C	855750	ACC1	FAS3
YNR016C	855750	ACC1	MTR7
YGR045C	NaN	NaN	NaN
YGL226C-A	852625	OST5	NaN
YLR113W	850803	HOG1	SSK3
YBL013W	852270	FMT1	methionyl-tRNA transformylase
YMR106C	855132	YKU80	HDF2
YLR460C	851182	NaN	NaN
YDL100C	851458	GET3	ARR4
YMR272C	855315	SCS7	FAH1
YGR094W	852986	VAS1	NaN
YBR163W	852461	EXO5	DEM1
YPR147C	856270	NaN	NaN
YOL059W	854095	GPD2	GPD3
YFR024C-A	850580	LSB3	YFR024C
YBL004W	852282	UTP20	NaN
YMR307C-A	NaN	NaN	NaN
YKL174C	853680	TPO5	NaN
YLR324W	851034	PEX30	NaN
YLR347C	851061	KAP95	RSL1
YDL216C	851310	RRI1	CSN5
YDL216C	851310	RRI1	JAB1
YJR086W	853548	STE18	NaN
YMR159C	855194	ATG16	APG15
YMR159C	855194	ATG16	APG16
YMR159C	855194	ATG16	CVT11
YMR159C	855194	ATG16	SAP18
YGR067C	852958	NaN	NaN
YLR436C	851156	ECM30	NaN
YKL163W	853693	PIR3	CCW8
YMR216C	855256	SKY1	NaN
YHR075C	856474	PPE1	MRPS2
YHR075C	856474	PPE1	YmS2
YFR036W-A	NaN	NaN	NaN
YBR118W	852415	TEF2	eEF1A
YBR118W	852415	TEF2	EF-1 alpha
YBR118W	856195	TEF2	eEF1A
YBR118W	856195	TEF2	EF-1 alpha
YLR430W	851150	SEN1	CIK3
YLR430W	851150	SEN1	NRD2
YBR159W	852456	IFA38	NaN
YLR336C	851049	SGD1	NaN
YPL098C	856006	MGR2	NaN
YOR378W	854560	AMF1	NaN
YLR407W	851123	NaN	NaN
YOR220W	854395	RCN2	WSP1
YJR095W	853558	SFC1	ACR1
YLR317W	NaN	NaN	NaN
YLL003W	850657	SFI1	NaN
YPL231W	855845	FAS2	NaN
YDR296W	851890	MHR1	XTC1
YMR158C-A	855192	NaN	YMR158C-B
YPR025C	856136	CCL1	NaN
YLR004C	850690	THI73	NaN
YOR300W	NaN	NaN	HUF1
YIL031W	854780	ULP2	SMT4
YPR167C	856296	MET16	NaN
YKR063C	853937	LAS1	NaN
YGL076C	852804	RPL7A	L6A
YGL076C	852804	RPL7A	L7A
YGL076C	852804	RPL7A	rp11
YGL076C	852804	RPL7A	YL8
YHR190W	856597	ERG9	NaN
YKL154W	853702	SRP102	NaN
YLR184W	NaN	NaN	NaN
YLR319C	851029	BUD6	AIP3
YER122C	856859	GLO3	NaN
YPR166C	856295	MRP2	NaN
YLR104W	850794	LCL2	NaN
YOL114C	854035	PTH4	NaN
YLR377C	851092	FBP1	ACN8
YGL013C	852871	PDR1	AMY1
YGL013C	852871	PDR1	ANT1
YGL013C	852871	PDR1	BOR2
YGL013C	852871	PDR1	CYH3
YGL013C	852871	PDR1	NRA2
YGL013C	852871	PDR1	SMR2
YGL013C	852871	PDR1	TIL1
YGL013C	852871	PDR1	TPE1
YGL013C	852871	PDR1	TPE3
YDR514C	852126	NaN	NaN
YER125W	856862	RSP5	MDP1
YER125W	856862	RSP5	MUT2
YER125W	856862	RSP5	NPI1
YER125W	856862	RSP5	SMM1
YER125W	856862	RSP5	UBY1
YLR457C	851180	NBP1	NaN
YDR254W	851841	CHL4	CTF17
YDR254W	851841	CHL4	MCM17
YLR039C	850728	RIC1	NaN
YLL066W-A	850476	NaN	NaN
YHR185C	856591	PFS1	ADY1
YLR337C	851051	VRP1	END5
YLR337C	851051	VRP1	MDP2
YLR337C	851051	VRP1	YLR337W
YLR337C	851051	VRP1	verprolin
YJL181W	853257	RBH1	NaN
YOR104W	854271	PIN2	NaN
YER020W	856741	GPA2	SSP101
YOR309C	NaN	NaN	NaN
YNL123W	855600	NMA111	YNM3
YMR004W	855016	MVP1	NaN
YJR082C	853544	EAF6	NaN
YJL019W	853434	MPS3	NEP98
YJL019W	853434	MPS3	YJL018W
YDR477W	852088	SNF1	CAT1
YDR477W	852088	SNF1	CCR1
YDR477W	852088	SNF1	GLC2
YDR477W	852088	SNF1	HAF3
YDR477W	852088	SNF1	PAS14
YLL043W	850683	FPS1	NaN
YKL213C	853667	DOA1	UFD3
YKL213C	853667	DOA1	ZZZ4
YIL140W	854666	AXL2	BUD10
YIL140W	854666	AXL2	SRO4
YCR043C	850410	NaN	NaN
YPL089C	856016	RLM1	NaN
YBL103C	852171	RTG3	NaN
YLR193C	850890	UPS1	NaN
YDL204W	851323	RTN2	NaN
YDR019C	851582	GCV1	GSD1
YHR011W	856402	DIA4	NaN
YML008C	855003	ERG6	ISE1
YML008C	855003	ERG6	LIS1
YML008C	855003	ERG6	SED6
YML008C	855003	ERG6	VID1
YHR096C	856496	HXT5	NaN
YMR109W	855136	MYO5	NaN
YOR043W	854208	WHI2	NaN
YOR331C	NaN	NaN	NaN
YLR082C	850771	SRL2	NaN
YNL272C	855449	SEC2	NaN
YNL245C	855476	CWC25	NaN
YNR074C	855811	AIF1	CPD1
YDR038C	851608	ENA5	NaN
YOL043C	854114	NTG2	SCR2
YMR011W	855023	HXT2	NaN
YDR408C	852017	ADE8	NaN
YNR034W	855769	SOL1	NaN
YNR033W	855768	ABZ1	NaN
YNL201C	855520	PSY2	NaN
YJR065C	853528	ARP3	ACT4
YBR281C	852584	DUG2	NaN
YJL032W	NaN	NaN	NaN
YAR002W	851263	NUP60	NaN
YMR204C	855244	INP1	NaN
YIL030C	854781	SSM4	DOA10
YIL030C	854781	SSM4	KIS3
YPL149W	855954	ATG5	APG5
YHR124W	856524	NDT80	NaN
YER107C	856844	GLE2	RAE1
YGR112W	853009	SHY1	NaN
YPR084W	856199	NaN	NaN
YOL049W	854108	GSH2	NaN
YLR333C	851045	RPS25B	rp45
YLR333C	851045	RPS25B	S25B
YLR333C	851045	RPS25B	S31B
YLR333C	851045	RPS25B	YS23
YKL113C	853747	RAD27	ERC11
YKL113C	853747	RAD27	FEN1
YKL113C	853747	RAD27	RTH1
YLL053C	850673	NaN	NaN
YBR174C	NaN	NaN	NaN
YAR029W	851281	NaN	NaN
YFL054C	850490	AQY3	NaN
YNR021W	855755	NaN	NaN
YHL034C	856351	SBP1	SSB1
YHL034C	856351	SBP1	SSBR1
YIL022W	854790	TIM44	ISP45
YIL022W	854790	TIM44	MIM44
YIL022W	854790	TIM44	MPI1
YDR485C	852096	VPS72	SWC2
YIL074C	854736	SER33	NaN
YGR096W	852988	TPC1	NaN
YBR086C	852382	IST2	NaN
YLR202C	NaN	NaN	NaN
YBR057C	852348	MUM2	SPOT8
YGR103W	852995	NOP7	YPH1
YJR096W	853559	NaN	NaN
YCL041C	NaN	NaN	NaN
YLR169W	NaN	NaN	NaN
YGL230C	852621	NaN	NaN
YOL064C	854090	MET22	HAL2
YOL064C	854090	MET22	3'(2')5'-bisphosphate nucleotidase
YBR126C	852423	TPS1	BYP1
YBR126C	852423	TPS1	CIF1
YBR126C	852423	TPS1	FDP1
YBR126C	852423	TPS1	GGS1
YBR126C	852423	TPS1	GLC6
YBR126C	852423	TPS1	TSS1
YNL211C	855510	MRX7	NaN
YBR092C	852389	PHO3	phoC
YLR445W	851166	GMC2	NaN
YOR191W	854363	ULS1	DIS1
YOR191W	854363	ULS1	RIS1
YOR191W	854363	ULS1	TID4
YNL228W	NaN	NaN	NaN
YHR198C	856605	AIM18	FMP22
YHR021C	856415	RPS27B	rp61
YHR021C	856415	RPS27B	S27B
YHR021C	856415	RPS27B	YS20
YPR007C	856115	REC8	SPO69
