ENSG_ID	HGNC_ID	GeneName	GeneSynonym	NCBI_ID
ENSG00000197748	HGNC:26684	CFAP43	C10orf79	80217
ENSG00000197748	HGNC:26684	CFAP43	FLJ22944	80217
ENSG00000197748	HGNC:26684	CFAP43	FLJ36006	80217
ENSG00000197748	HGNC:26684	CFAP43	WDR96	80217
ENSG00000206530	HGNC:25631	CFAP44	FLJ11142	55779
ENSG00000206530	HGNC:25631	CFAP44	WDR52	55779
ENSG00000213085	HGNC:17229	CFAP45	CCDC19	25790
ENSG00000213085	HGNC:17229	CFAP45	NESG1	25790
ENSG00000171811	HGNC:25247	CFAP46	bA288G11.4	54777
ENSG00000171811	HGNC:25247	CFAP46	bA288G11.5	54777
ENSG00000171811	HGNC:25247	CFAP46	bB137A17.2	54777
ENSG00000171811	HGNC:25247	CFAP46	bB137A17.3	54777
ENSG00000171811	HGNC:25247	CFAP46	C10orf123	54777
ENSG00000171811	HGNC:25247	CFAP46	C10orf124	54777
ENSG00000171811	HGNC:25247	CFAP46	C10orf92	54777
ENSG00000171811	HGNC:25247	CFAP46	C10orf93	54777
ENSG00000171811	HGNC:25247	CFAP46	DKFZp434A1721	54777
ENSG00000171811	HGNC:25247	CFAP46	FLJ25954	54777
ENSG00000171811	HGNC:25247	CFAP46	TTC40	54777
ENSG00000165164	HGNC:26708	CFAP47	CHDC2	286464
ENSG00000165164	HGNC:26708	CFAP47	CXorf22	286464
ENSG00000165164	HGNC:26708	CFAP47	CXorf30	286464
ENSG00000165164	HGNC:26708	CFAP47	CXorf59	286464
ENSG00000165164	HGNC:26708	CFAP47	FLJ36601	286464
ENSG00000165164	HGNC:26708	CFAP47	MGC34831	286464
ENSG00000165164	HGNC:26708	CFAP47	RP13-11B7.1	286464
ENSG00000166596	HGNC:16053	CFAP52	FLJ37528	146845
ENSG00000166596	HGNC:16053	CFAP52	WDR16	146845
ENSG00000166596	HGNC:16053	CFAP52	WDRPUH	146845
ENSG00000172361	HGNC:26530	CFAP53	CCDC11	220136
ENSG00000172361	HGNC:26530	CFAP53	FLJ32743	220136
ENSG00000188596	HGNC:26456	CFAP54	C12orf55	144535
ENSG00000188596	HGNC:26456	CFAP54	C12orf63	144535
ENSG00000188596	HGNC:26456	CFAP54	FLJ31514	144535
ENSG00000188596	HGNC:26456	CFAP54	FLJ44112	144535
ENSG00000243710	HGNC:26485	CFAP57	FLJ32000	149465
ENSG00000243710	HGNC:26485	CFAP57	WDR65	149465
ENSG00000120051	HGNC:26676	CFAP58	bA554P13.1	159686
ENSG00000120051	HGNC:26676	CFAP58	C10orf80	159686
ENSG00000120051	HGNC:26676	CFAP58	CCDC147	159686
ENSG00000120051	HGNC:26676	CFAP58	FLJ35908	159686
ENSG00000089101	HGNC:15872	CFAP61	C20orf26	26074
ENSG00000089101	HGNC:15872	CFAP61	CaM-IP3	26074
ENSG00000089101	HGNC:15872	CFAP61	dJ1002M8.3	26074
ENSG00000089101	HGNC:15872	CFAP61	DKFZP434K156	26074
ENSG00000181378	HGNC:25325	CFAP65	CCDC108	255101
ENSG00000181378	HGNC:25325	CFAP65	DKFZp434O0527	255101
ENSG00000181378	HGNC:25325	CFAP65	MGC35338	255101
ENSG00000105792	HGNC:26107	CFAP69	C7orf63	79846
ENSG00000105792	HGNC:26107	CFAP69	FAP69	79846
ENSG00000105792	HGNC:26107	CFAP69	FLJ21062	79846
ENSG00000156042	HGNC:30726	CFAP70	FLJ25765	118491
ENSG00000156042	HGNC:30726	CFAP70	TTC18	118491
ENSG00000186710	HGNC:37100	CFAP73	CCDC42B	387885
ENSG00000186710	HGNC:37100	CFAP73	MIA2	387885
ENSG00000142609	HGNC:29368	CFAP74	C1orf222	85452
ENSG00000142609	HGNC:29368	CFAP74	FLJ45476	85452
ENSG00000142609	HGNC:29368	CFAP74	KIAA1751	85452
ENSG00000188523	HGNC:33776	CFAP77	C9orf171	389799
ENSG00000188523	HGNC:33776	CFAP77	FLJ46082	389799
ENSG00000183833	HGNC:24010	CFAP91	AAT-1	89876
ENSG00000183833	HGNC:24010	CFAP91	AAT1	89876
ENSG00000183833	HGNC:24010	CFAP91	AAT1alpha	89876
ENSG00000183833	HGNC:24010	CFAP91	C3orf15	89876
ENSG00000183833	HGNC:24010	CFAP91	CaM-IP2	89876
ENSG00000183833	HGNC:24010	CFAP91	MAATS1	89876
ENSG00000183833	HGNC:24010	CFAP91	SPATA26	89876
ENSG00000114656	HGNC:29231	CFAP92	FAP92	57501
ENSG00000114656	HGNC:29231	CFAP92	FLJ43738	57501
ENSG00000114656	HGNC:29231	CFAP92	KIAA1257	57501
ENSG00000204711	HGNC:31422	CFAP95	C9orf135	138255
ENSG00000164323	HGNC:29276	CFAP97	DKFZp434F1728	57587
ENSG00000164323	HGNC:29276	CFAP97	hmw	57587
ENSG00000164323	HGNC:29276	CFAP97	KIAA1430	57587
ENSG00000231256	HGNC:37241	CFAP97D1	C17orf105	284067
ENSG00000283361	HGNC:53789	CFAP97D2	NaN	101929355
ENSG00000206113	HGNC:51180	CFAP99	NaN	402160
ENSG00000243649	HGNC:1037	CFB	BF	629
ENSG00000243649	HGNC:1037	CFB	BFD	629
ENSG00000243649	HGNC:1037	CFB	H2-Bf	629
ENSG00000136698	HGNC:18292	CFC1	CRYPTIC	55997
ENSG00000136698	HGNC:18292	CFC1	HTX2	55997
ENSG00000152093	HGNC:33983	CFC1B	NaN	653275
ENSG00000197766	HGNC:2771	CFD	ADN	1675
ENSG00000197766	HGNC:2771	CFD	DF	1675
ENSG00000197766	HGNC:2771	CFD	PFD	1675
ENSG00000153774	HGNC:1873	CFDP1	BCNT	10428
ENSG00000153774	HGNC:1873	CFDP1	CENP-29	10428
ENSG00000153774	HGNC:1873	CFDP1	CP27	10428
ENSG00000153774	HGNC:1873	CFDP1	p97	10428
ENSG00000153774	HGNC:1873	CFDP1	SWC5	10428
ENSG00000153774	HGNC:1873	CFDP1	Yeti	10428
ENSG00000000971	HGNC:4883	CFH	ARMD4	3075
ENSG00000000971	HGNC:4883	CFH	ARMS1	3075
ENSG00000000971	HGNC:4883	CFH	FHL1	3075
ENSG00000000971	HGNC:4883	CFH	HF	3075
ENSG00000000971	HGNC:4883	CFH	HF1	3075
ENSG00000000971	HGNC:4883	CFH	HF2	3075
ENSG00000000971	HGNC:4883	CFH	HUS	3075
ENSG00000244414	HGNC:4888	CFHR1	CFHL	3078
ENSG00000244414	HGNC:4888	CFHR1	CFHL1	3078
ENSG00000244414	HGNC:4888	CFHR1	CFHL1P	3078
ENSG00000244414	HGNC:4888	CFHR1	CFHR1P	3078
ENSG00000244414	HGNC:4888	CFHR1	FHR1	3078
ENSG00000244414	HGNC:4888	CFHR1	H36-1	3078
ENSG00000244414	HGNC:4888	CFHR1	H36-2	3078
ENSG00000244414	HGNC:4888	CFHR1	HFL1	3078
ENSG00000244414	HGNC:4888	CFHR1	HFL2	3078
ENSG00000080910	HGNC:4890	CFHR2	CFHL2	3080
ENSG00000080910	HGNC:4890	CFHR2	FHR2	3080
ENSG00000080910	HGNC:4890	CFHR2	HFL3	3080
ENSG00000116785	HGNC:16980	CFHR3	CFHL3	10878
ENSG00000116785	HGNC:16980	CFHR3	DOWN16	10878
ENSG00000116785	HGNC:16980	CFHR3	FHR-3	10878
ENSG00000116785	HGNC:16980	CFHR3	FHR3	10878
ENSG00000116785	HGNC:16980	CFHR3	HLF4	10878
ENSG00000134365	HGNC:16979	CFHR4	CFHL4	10877
ENSG00000134365	HGNC:16979	CFHR4	FHR-4	10877
ENSG00000134365	HGNC:16979	CFHR4	FHR4	10877
ENSG00000134389	HGNC:24668	CFHR5	CFHL5	81494
ENSG00000134389	HGNC:24668	CFHR5	FHR-5	81494
ENSG00000134389	HGNC:24668	CFHR5	FHR5	81494
ENSG00000205403	HGNC:5394	CFI	C3b-INA	3426
ENSG00000205403	HGNC:5394	CFI	FI	3426
ENSG00000205403	HGNC:5394	CFI	IF	3426
ENSG00000205403	HGNC:5394	CFI	KAF	3426
ENSG00000172757	HGNC:1874	CFL1	CFL	1072
ENSG00000165410	HGNC:1875	CFL2	NEM7	1073
ENSG00000003402	HGNC:1876	CFLAR	c-FLIP	8837
ENSG00000003402	HGNC:1876	CFLAR	CASH	8837
ENSG00000003402	HGNC:1876	CFLAR	CASP8AP1	8837
ENSG00000003402	HGNC:1876	CFLAR	Casper	8837
ENSG00000003402	HGNC:1876	CFLAR	cFLIP	8837
ENSG00000003402	HGNC:1876	CFLAR	CLARP	8837
ENSG00000003402	HGNC:1876	CFLAR	FLAME	8837
ENSG00000003402	HGNC:1876	CFLAR	FLIP	8837
ENSG00000003402	HGNC:1876	CFLAR	I-FLICE	8837
ENSG00000003402	HGNC:1876	CFLAR	MRIT	8837
ENSG00000126759	HGNC:8864	CFP	PFC	5199
ENSG00000001626	HGNC:1884	CFTR	ABC35	1080
ENSG00000001626	HGNC:1884	CFTR	ABCC7	1080
ENSG00000001626	HGNC:1884	CFTR	CF	1080
ENSG00000001626	HGNC:1884	CFTR	CFTR/MRP	1080
ENSG00000001626	HGNC:1884	CFTR	dJ760C5.1	1080
ENSG00000001626	HGNC:1884	CFTR	MRP7	1080
ENSG00000001626	HGNC:1884	CFTR	TNR-CFTR	1080
ENSG00000135346	HGNC:1885	CGA	FSHA	1081
ENSG00000135346	HGNC:1885	CGA	GPA1	1081
ENSG00000135346	HGNC:1885	CGA	GPHa	1081
ENSG00000135346	HGNC:1885	CGA	GPHA1	1081
ENSG00000135346	HGNC:1885	CGA	HCG	1081
ENSG00000135346	HGNC:1885	CGA	LHA	1081
ENSG00000135346	HGNC:1885	CGA	TSHA	1081
ENSG00000164430	HGNC:21367	CGAS	C6orf150	115004
ENSG00000164430	HGNC:21367	CGAS	h-cGAS	115004
ENSG00000164430	HGNC:21367	CGAS	MB21D1	115004
ENSG00000267631	HGNC:16721	CGB1	NaN	114335
ENSG00000104818	HGNC:16722	CGB2	NaN	114336
ENSG00000104827	HGNC:1886	CGB3	CGB	1082
ENSG00000189052	HGNC:16452	CGB5	HCG	93659
ENSG00000196337	HGNC:16451	CGB7	CG-beta-a	94027
ENSG00000213030	HGNC:16453	CGB8	NaN	94115
ENSG00000163320	HGNC:1888	CGGBP1	CGGBP	8545
ENSG00000163320	HGNC:1888	CGGBP1	p20-CGGBP	8545
ENSG00000143375	HGNC:17429	CGN	KIAA1319	57530
ENSG00000128849	HGNC:25931	CGNL1	FLJ14957	84952
ENSG00000128849	HGNC:25931	CGNL1	JACOP	84952
ENSG00000128849	HGNC:25931	CGNL1	KIAA1749	84952
ENSG00000128849	HGNC:25931	CGNL1	PCING	84952
ENSG00000138028	HGNC:16962	CGREF1	CGR11	10669
ENSG00000100532	HGNC:15528	CGRRF1	CGR19	10668
ENSG00000100532	HGNC:15528	CGRRF1	RNF197	10668
ENSG00000138135	HGNC:1907	CH25H	NaN	9023
ENSG00000128965	HGNC:28680	CHAC1	MGC4504	79094
ENSG00000143942	HGNC:32363	CHAC2	GCG1	494143
ENSG00000136457	HGNC:1909	CHAD	SLRR4A	1101
ENSG00000100399	HGNC:25165	CHADL	SLRR4B	150356
ENSG00000167670	HGNC:1910	CHAF1A	CAF-1	10036
ENSG00000167670	HGNC:1910	CHAF1A	CAF1	10036
ENSG00000167670	HGNC:1910	CHAF1A	CAF1B	10036
ENSG00000167670	HGNC:1910	CHAF1A	CAF1P150	10036
ENSG00000167670	HGNC:1910	CHAF1A	MGC71229	10036
ENSG00000167670	HGNC:1910	CHAF1A	P150	10036
ENSG00000159259	HGNC:1911	CHAF1B	CAF-1	8208
ENSG00000159259	HGNC:1911	CHAF1B	CAF1	8208
ENSG00000159259	HGNC:1911	CHAF1B	CAF1A	8208
ENSG00000159259	HGNC:1911	CHAF1B	CAF1P60	8208
ENSG00000159259	HGNC:1911	CHAF1B	MPHOSPH7	8208
ENSG00000159259	HGNC:1911	CHAF1B	MPP7	8208
ENSG00000198824	HGNC:20311	CHAMP1	C13orf8	283489
ENSG00000198824	HGNC:20311	CHAMP1	CAMP	283489
ENSG00000198824	HGNC:20311	CHAMP1	CHAMP	283489
ENSG00000198824	HGNC:20311	CHAMP1	ZNF828	283489
ENSG00000070748	HGNC:1912	CHAT	NaN	1103
ENSG00000172586	HGNC:23518	CHCHD1	C10orf34	118487
ENSG00000172586	HGNC:23518	CHCHD1	FLJ25854	118487
ENSG00000250479	HGNC:15559	CHCHD10	C22orf16	400916
ENSG00000250479	HGNC:15559	CHCHD10	MIX17A	400916
ENSG00000250479	HGNC:15559	CHCHD10	N27C7-4	400916
ENSG00000106153	HGNC:21645	CHCHD2	C7orf17	51142
ENSG00000106153	HGNC:21645	CHCHD2	MIX17B	51142
ENSG00000106153	HGNC:21645	CHCHD2	MNRR1	51142
ENSG00000106554	HGNC:21906	CHCHD3	FLJ20420	54927
ENSG00000106554	HGNC:21906	CHCHD3	Mic19	54927
ENSG00000106554	HGNC:21906	CHCHD3	MICOS19	54927
ENSG00000106554	HGNC:21906	CHCHD3	MINOS3	54927
ENSG00000106554	HGNC:21906	CHCHD3	PPP1R22	54927
ENSG00000163528	HGNC:26467	CHCHD4	FLJ31709	131474
ENSG00000163528	HGNC:26467	CHCHD4	MIA40	131474
ENSG00000163528	HGNC:26467	CHCHD4	TIMM40	131474
ENSG00000125611	HGNC:17840	CHCHD5	C2orf9	84269
ENSG00000125611	HGNC:17840	CHCHD5	MGC11104	84269
ENSG00000125611	HGNC:17840	CHCHD5	MIC14	84269
ENSG00000125611	HGNC:17840	CHCHD5	MIX14	84269
ENSG00000159685	HGNC:28184	CHCHD6	CHCM1	84303
ENSG00000159685	HGNC:28184	CHCHD6	MGC13016	84303
ENSG00000159685	HGNC:28184	CHCHD6	Mic25	84303
ENSG00000159685	HGNC:28184	CHCHD6	MICOS25	84303
ENSG00000159685	HGNC:28184	CHCHD6	PPP1R23	84303
ENSG00000170791	HGNC:28314	CHCHD7	COX23	79145
ENSG00000170791	HGNC:28314	CHCHD7	MGC2217	79145
ENSG00000141371	HGNC:26990	CHCT1	C17orf64	124773
ENSG00000153922	HGNC:1915	CHD1	NaN	1105
ENSG00000131778	HGNC:1916	CHD1L	ALC1	9557
ENSG00000173575	HGNC:1917	CHD2	DKFZp547I1315	1106
ENSG00000173575	HGNC:1917	CHD2	DKFZp686E01200	1106
ENSG00000173575	HGNC:1917	CHD2	DKFZp781D1727	1106
ENSG00000173575	HGNC:1917	CHD2	FLJ38614	1106
ENSG00000170004	HGNC:1918	CHD3	Mi-2a	1107
ENSG00000170004	HGNC:1918	CHD3	Mi2-ALPHA	1107
ENSG00000170004	HGNC:1918	CHD3	ZFH	1107
ENSG00000111642	HGNC:1919	CHD4	Mi-2b	1108
ENSG00000111642	HGNC:1919	CHD4	Mi2-BETA	1108
ENSG00000116254	HGNC:16816	CHD5	NaN	26038
ENSG00000124177	HGNC:19057	CHD6	CHD5	84181
ENSG00000124177	HGNC:19057	CHD6	dJ620E11.1	84181
ENSG00000124177	HGNC:19057	CHD6	FLJ22369	84181
ENSG00000124177	HGNC:19057	CHD6	KIAA1335	84181
ENSG00000124177	HGNC:19057	CHD6	RIGB	84181
ENSG00000171316	HGNC:20626	CHD7	CRG	55636
ENSG00000171316	HGNC:20626	CHD7	FLJ20357	55636
ENSG00000171316	HGNC:20626	CHD7	FLJ20361	55636
ENSG00000171316	HGNC:20626	CHD7	KIAA1416	55636
ENSG00000100888	HGNC:20153	CHD8	DUPLIN	57680
ENSG00000100888	HGNC:20153	CHD8	HELSNF1	57680
ENSG00000100888	HGNC:20153	CHD8	KIAA1564	57680
ENSG00000177200	HGNC:25701	CHD9	BC022889	80205
ENSG00000177200	HGNC:25701	CHD9	FLJ12178	80205
ENSG00000177200	HGNC:25701	CHD9	KIAA0308	80205
ENSG00000016391	HGNC:24288	CHDH	NaN	55349
ENSG00000149554	HGNC:1925	CHEK1	CHK1	1111
ENSG00000183765	HGNC:16627	CHEK2	bA444G7	11200
ENSG00000183765	HGNC:16627	CHEK2	CDS1	11200
ENSG00000183765	HGNC:16627	CHEK2	CHK2	11200
ENSG00000183765	HGNC:16627	CHEK2	HuCds1	11200
ENSG00000183765	HGNC:16627	CHEK2	PP1425	11200
ENSG00000183765	HGNC:16627	CHEK2	RAD53	11200
ENSG00000085872	HGNC:16930	CHERP	DAN16	10523
ENSG00000085872	HGNC:16930	CHERP	ERPROT213-21	10523
ENSG00000072609	HGNC:20455	CHFR	FLJ10796	55743
ENSG00000072609	HGNC:20455	CHFR	RNF196	55743
ENSG00000100604	HGNC:1929	CHGA	PHE5	1113
ENSG00000100604	HGNC:1929	CHGA	PHES	1113
ENSG00000089199	HGNC:1930	CHGB	SCG1	1114
ENSG00000089199	HGNC:1930	CHGB	SgI	1114
ENSG00000133048	HGNC:1932	CHI3L1	GP39	1116
ENSG00000133048	HGNC:1932	CHI3L1	YK-40	1116
ENSG00000133048	HGNC:1932	CHI3L1	YKL40	1116
ENSG00000064886	HGNC:1933	CHI3L2	YKL-39	1117
ENSG00000064886	HGNC:1933	CHI3L2	YKL39	1117
ENSG00000134216	HGNC:17432	CHIA	AMCase	27159
ENSG00000134216	HGNC:17432	CHIA	CHIT2	27159
ENSG00000134216	HGNC:17432	CHIA	TSA1902	27159
ENSG00000204116	HGNC:1934	CHIC1	BRX	53344
ENSG00000109220	HGNC:1935	CHIC2	BTL	26511
ENSG00000177830	HGNC:28474	CHID1	FLJ42707	66005
ENSG00000177830	HGNC:28474	CHID1	MGC3234	66005
ENSG00000177830	HGNC:28474	CHID1	SI-CLP	66005
ENSG00000133063	HGNC:1936	CHIT1	CHI3	1118
ENSG00000133063	HGNC:1936	CHIT1	CHIT	1118
ENSG00000110721	HGNC:1937	CHKA	CHK	1119
ENSG00000110721	HGNC:1937	CHKA	CKI	1119
ENSG00000100288	HGNC:1938	CHKB	CHETK	1120
ENSG00000100288	HGNC:1938	CHKB	CHKL	1120
ENSG00000254413	HGNC:41998	CHKB-CPT1B	NaN	NaN
ENSG00000134121	HGNC:1939	CHL1	CALL	10752
ENSG00000134121	HGNC:1939	CHL1	FLJ44930	10752
ENSG00000134121	HGNC:1939	CHL1	L1CAM2	10752
ENSG00000134121	HGNC:1939	CHL1	MGC132578	10752
ENSG00000188419	HGNC:1940	CHM	DXS540	1121
ENSG00000188419	HGNC:1940	CHM	REP-1	1121
ENSG00000188419	HGNC:1940	CHM	TCD	1121
ENSG00000203668	HGNC:1941	CHML	REP-2	1122
ENSG00000131165	HGNC:8740	CHMP1A	CHMP1	5119
ENSG00000131165	HGNC:8740	CHMP1A	KIAA0047	5119
ENSG00000131165	HGNC:8740	CHMP1A	PCOLN3	5119
ENSG00000131165	HGNC:8740	CHMP1A	PRSM1	5119
ENSG00000131165	HGNC:8740	CHMP1A	Vps46A	5119
ENSG00000255112	HGNC:24287	CHMP1B	C18orf2	57132
ENSG00000255112	HGNC:24287	CHMP1B	CHMP1.5	57132
ENSG00000255112	HGNC:24287	CHMP1B	Vps46B	57132
ENSG00000130724	HGNC:30216	CHMP2A	BC-2	27243
ENSG00000130724	HGNC:30216	CHMP2A	CHMP2	27243
ENSG00000130724	HGNC:30216	CHMP2A	VPS2	27243
ENSG00000130724	HGNC:30216	CHMP2A	VPS2A	27243
ENSG00000083937	HGNC:24537	CHMP2B	CHMP2.5	25978
ENSG00000083937	HGNC:24537	CHMP2B	DKFZP564O123	25978
ENSG00000083937	HGNC:24537	CHMP2B	VPS2B	25978
ENSG00000115561	HGNC:29865	CHMP3	CGI-149	51652
ENSG00000115561	HGNC:29865	CHMP3	NEDF	51652
ENSG00000115561	HGNC:29865	CHMP3	VPS24	51652
ENSG00000254505	HGNC:20274	CHMP4A	C14orf123	29082
ENSG00000254505	HGNC:20274	CHMP4A	HSPC134	29082
ENSG00000254505	HGNC:20274	CHMP4A	VPS32A	29082
ENSG00000101421	HGNC:16171	CHMP4B	C20orf178	128866
ENSG00000101421	HGNC:16171	CHMP4B	dJ553F4.4	128866
ENSG00000101421	HGNC:16171	CHMP4B	Shax1	128866
ENSG00000101421	HGNC:16171	CHMP4B	SNF7-2	128866
ENSG00000101421	HGNC:16171	CHMP4B	VPS32B	128866
ENSG00000164695	HGNC:30599	CHMP4C	MGC22825	92421
ENSG00000164695	HGNC:30599	CHMP4C	Shax3	92421
ENSG00000164695	HGNC:30599	CHMP4C	VPS32C	92421
ENSG00000086065	HGNC:26942	CHMP5	C9orf83	51510
ENSG00000086065	HGNC:26942	CHMP5	CGI-34	51510
ENSG00000086065	HGNC:26942	CHMP5	HSPC177	51510
ENSG00000086065	HGNC:26942	CHMP5	SNF7DC2	51510
ENSG00000086065	HGNC:26942	CHMP5	Vps60	51510
ENSG00000176108	HGNC:25675	CHMP6	FLJ11749	79643
ENSG00000176108	HGNC:25675	CHMP6	VPS20	79643
ENSG00000147457	HGNC:28439	CHMP7	MGC29816	91782
ENSG00000128656	HGNC:1943	CHN1	ARHGAP2	1123
ENSG00000128656	HGNC:1943	CHN1	CHN	1123
ENSG00000128656	HGNC:1943	CHN1	DURS2	1123
ENSG00000128656	HGNC:1943	CHN1	n-chimerin	1123
